HDI Rank,Country,1990,1991,1992,1993,1994,1995,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
123,Cape Verde,,,,,,,0.441805633,0.441805633,0.441805633,0.441805633,0.441805633,0.441805633,0.461250078,0.4584723,0.464027856,0.466805633,0.472355556,0.483466667,0.483466667,0.483466667,0.483466667,0.488301334,0.493184347
185,Central African Republic,0.212777778,0.211916667,0.211916667,0.211916667,0.211916667,0.211055556,0.248337037,0.26417963,0.26417963,0.26417963,0.26417963,0.280022222,0.285507778,0.290993333,0.296478889,0.301964444,0.310922222,0.317866667,0.317866667,0.317866667,0.317866667,0.321045334,0.324255787
184,Chad,,,,,,,0.186407478,0.194740811,0.194740811,0.194740811,0.194740811,0.203074144,0.210481552,0.217888959,0.225296367,0.236407478,0.236407478,0.255851922,0.255851922,0.255851922,0.255851922,0.258410441,0.260994546
41,Chile,0.625014815,0.62012963,0.62012963,0.62012963,0.62012963,0.615244444,0.6501,0.678569286,0.678569286,0.678569286,0.678569286,0.707038572,0.705270036,0.717390389,0.739643764,0.737103955,0.740119701,0.745675257,0.745675257,0.745675257,0.745675257,0.75313201,0.76066333
91,China,0.406144444,0.421094444,0.421094444,0.421094444,0.421094444,0.436044444,0.477638889,0.504517593,0.504517593,0.504517593,0.504517593,0.531396296,0.543902222,0.561037778,0.575395556,0.589753333,0.598555556,0.609666667,0.609666667,0.609666667,0.609666667,0.615763334,0.621920967
98,Colombia,0.438777778,0.463994445,0.463994445,0.463994445,0.463994445,0.489211111,0.536111111,0.554910684,0.554910684,0.554910684,0.554910684,0.573710256,0.579647403,0.591067256,0.603385205,0.609410885,0.610555744,0.613333522,0.602222411,0.602222411,0.602222411,0.608244635,0.614327081
159,Comoros,,,,,,,,0.401808644,0.401808644,0.401808644,0.401808644,0.401808644,0.408753089,0.415697533,0.422641978,0.429586422,0.436530867,0.443475311,0.450419756,0.450419756,0.450419756,0.454923954,0.459473193
140,Republic of the Congo,0.456244444,0.450377778,0.450377778,0.450377778,0.450377778,0.444511111,0.409933333,0.434478395,0.434478395,0.434478395,0.434478395,0.459023457,0.467016296,0.475009136,0.483001975,0.490994815,0.498987654,0.505160494,0.511333333,0.511333333,0.511333333,0.516446666,0.521611133
186,Democratic Republic of the Congo,0.253201587,0.262534127,0.262534127,0.262534127,0.262534127,0.271866667,0.297203704,0.306638889,0.306638889,0.306638889,0.306638889,0.316074074,0.319714815,0.323355556,0.345977778,0.349155556,0.355111111,0.360666667,0.371777778,0.371777778,0.371777778,0.375495556,0.379250511
68,Costa Rica,0.503422222,0.524502778,0.524502778,0.524502778,0.524502778,0.545583333,0.584159259,0.588890741,0.588890741,0.588890741,0.588890741,0.593622222,0.602415059,0.611207897,0.627481853,0.63728311,0.640488946,0.651884651,0.653921604,0.653921604,0.653921604,0.66046082,0.667065428
171,Ivory Coast,0.231888889,0.246416667,0.246416667,0.246416667,0.246416667,0.260944444,0.301916667,0.322236112,0.322236112,0.322236112,0.322236112,0.342555556,0.350916667,0.359277778,0.367638889,0.376,0.384361111,0.389222222,0.389222222,0.389222222,0.389222222,0.393114444,0.397045589
47,Croatia,0.497396319,0.525275212,0.525275212,0.525275212,0.525275212,0.553154104,0.655828791,0.682099561,0.682099561,0.682099561,0.682099561,0.70837033,0.718697688,0.729025045,0.736574626,0.744124206,0.760007119,0.770334477,0.770334477,0.770334477,0.770334477,0.778037822,0.7858182
44,Cuba,0.6245,0.622494445,0.622494445,0.622494445,0.622494445,0.620488889,0.660155556,0.697638889,0.697638889,0.697638889,0.697638889,0.735122222,0.770562222,0.803224444,0.81922,0.818548889,0.7901,0.767877778,0.742877778,0.742877778,0.742877778,0.750306556,0.757809621
32,Cyprus,0.545588889,0.600122223,0.600122223,0.600122223,0.600122223,0.654655556,0.676164902,0.703586242,0.703586242,0.703586242,0.703586242,0.731007581,0.739863441,0.751497078,0.765124872,0.778406143,0.764748881,0.770811197,0.776198377,0.776198377,0.776198377,0.783960361,0.791799964
28,Czech Republic,0.692722222,0.70915,0.70915,0.70915,0.70915,0.725577778,0.782677778,0.816383334,0.816383334,0.816383334,0.816383334,0.850088889,0.84776,0.853764444,0.851435556,0.860217778,0.863444444,0.866222222,0.866222222,0.866222222,0.866222222,0.874884444,0.883633289
